Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Madden NFL 07,PS2,2006.0,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49,0.84,29.0,0.82,39.0,EA Sports,0.0
Halo 5: Guardians,XOne,2015.0,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,0.84,101.0,0.64,2438.0,343 Industries,3.0
Spider-Man: The Movie,PS2,2002.0,Action,Activision,2.71,1.51,0.03,0.23,4.48,0.76,25.0,0.79,41.0,Treyarch,0.0
Call of Duty: Infinite Warfare,PS4,2016.0,Shooter,Activision,1.61,2.0,0.15,0.71,4.46,0.77,82.0,0.33999999999999997,1129.0,Infinity Ward,4.0
God of War,PS2,2005.0,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45,0.94,75.0,0.89,997.0,SCE Santa Monica,4.0
Splatoon,WiiU,2015.0,Shooter,Nintendo,1.54,1.18,1.46,0.26,4.43,0.81,88.0,0.85,1184.0,Nintendo,2.0
Nintendo Land,WiiU,2012.0,Misc,Nintendo,2.52,1.11,0.46,0.33,4.42,0.77,61.0,0.79,471.0,Nintendo,2.0
Tony Hawk's Pro Skater 3,PS2,2001.0,Sports,Activision,2.66,1.29,0.01,0.46,4.41,0.97,34.0,0.75,298.0,Neversoft Entertainment,3.0
Winning Eleven: Pro Evolution Soccer 2007,PS2,2006.0,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39,0.86,19.0,0.89,33.0,Konami,0.0
The Elder Scrolls IV: Oblivion,X360,2006.0,Role-Playing,Take-Two Interactive,2.82,1.03,0.13,0.4,4.38,0.94,90.0,0.8699999999999999,1109.0,Bethesda Softworks,4.0
Need for Speed: Most Wanted,PS2,2005.0,Racing,Electronic Arts,2.03,1.79,0.08,0.47,4.37,0.82,36.0,0.9099999999999999,137.0,EA Canada,3.0
Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,2.64,1.33,0.01,0.39,4.36,0.56,37.0,0.8300000000000001,31.0,"Ubisoft Paris, Ubisoft Montpellier",2.0
Resistance: Fall of Man,PS3,2006.0,Shooter,Sony Computer Entertainment,1.74,1.72,0.14,0.75,4.34,0.86,70.0,0.8099999999999999,715.0,Insomniac Games,4.0
Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33,0.87,64.0,0.9,766.0,Square Enix,2.0
Super Mario 3D World,WiiU,2013.0,Platform,Nintendo,2.11,1.16,0.73,0.32,4.32,0.93,83.0,0.9,1607.0,Nintendo,0.0
Fable II,X360,2008.0,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0.41,4.27,0.89,95.0,0.65,2423.0,Lionhead Studios,4.0
Namco Museum,GBA,2001.0,Misc,Namco Bandai Games,3.0,1.11,0.05,0.07,4.24,0.79,10.0,0.73,6.0,Mass Media,0.0
Batman: Arkham Asylum,PS3,2009.0,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,0.91,70.0,0.89,1122.0,Rocksteady Studios,3.0
Metal Gear Solid 3: Snake Eater,PS2,2004.0,Action,Konami Digital Entertainment,1.46,0.0,0.83,1.93,4.23,0.91,68.0,0.93,955.0,KCEJ,4.0
Assassin's Creed: Revelations,PS3,2011.0,Action,Ubisoft,1.41,2.01,0.1,0.7,4.22,0.8,39.0,0.75,613.0,Ubisoft Montreal,4.0
Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,0.88,39.0,0.62,1749.0,Bethesda Game Studios,4.0
FIFA 14,X360,2013.0,Sports,Electronic Arts,0.92,2.89,0.01,0.4,4.22,0.84,41.0,0.42000000000000004,435.0,EA Canada,0.0
Daxter,PSP,2006.0,Platform,Sony Computer Entertainment,2.45,1.01,0.0,0.75,4.21,0.85,59.0,0.8699999999999999,109.0,Ready at Dawn,2.0
FIFA Soccer 06,PS2,2005.0,Sports,Electronic Arts,0.78,2.55,0.04,0.84,4.21,0.8,32.0,0.78,47.0,EA Canada,0.0
EyeToy Play,PS2,2003.0,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,0.8,32.0,0.75,22.0,"SCEE, Zoe Mode",0.0
Gran Turismo 5 Prologue,PS3,2007.0,Racing,Sony Computer Entertainment,1.28,1.82,0.57,0.52,4.19,0.8,67.0,0.71,120.0,Polyphony Digital,0.0
Assassin's Creed: Revelations,X360,2011.0,Action,Ubisoft,2.25,1.47,0.04,0.43,4.19,0.8,77.0,0.72,564.0,Ubisoft Montreal,4.0
Street Fighter IV,PS3,2009.0,Fighting,Capcom,2.03,1.04,0.58,0.52,4.16,0.94,61.0,0.73,330.0,Capcom,3.0
Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,3.36,0.21,0.01,0.56,4.14,0.95,25.0,0.77,65.0,EA Sports,0.0
Half-Life,PC,1997.0,Shooter,Vivendi Games,4.03,0.0,0.09,0.0,4.12,0.96,24.0,0.9099999999999999,3161.0,Valve Software,4.0
World of Warcraft: The Burning Crusade,PC,2007.0,Role-Playing,Activision,2.57,1.52,0.0,0.0,4.09,0.91,46.0,0.79,785.0,Blizzard Entertainment,3.0
Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,1.1,2.15,0.21,0.61,4.08,0.88,31.0,0.8400000000000001,809.0,EA DICE,4.0
God of War II,PS2,2007.0,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,0.93,70.0,0.89,709.0,SCE Santa Monica,4.0
Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0.33,4.05,0.84,81.0,0.8099999999999999,769.0,Obsidian Entertainment,4.0
Forza Motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,2.35,1.27,0.03,0.41,4.05,0.9,66.0,0.8300000000000001,381.0,Turn 10,0.0
Carnival Games,Wii,2007.0,Misc,Take-Two Interactive,2.12,1.47,0.05,0.42,4.05,0.56,27.0,0.6,44.0,Cat Daddy Games,0.0
Watch Dogs,PS4,2014.0,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,0.8,80.0,0.63,2996.0,Ubisoft Montreal,4.0
Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05,0.85,25.0,0.85,117.0,Namco,3.0
Far Cry 4,PS4,2014.0,Shooter,Ubisoft,1.13,2.18,0.1,0.63,4.04,0.85,83.0,0.77,1653.0,Ubisoft Montreal,4.0
Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.87,0.05,0.38,3.97,0.89,76.0,0.86,681.0,Valve Software,4.0
The Witcher 3: Wild Hunt,PS4,2015.0,Role-Playing,Namco Bandai Games,1.02,2.13,0.23,0.59,3.97,0.92,79.0,0.9199999999999999,10179.0,CD Projekt Red Studio,4.0
Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.19,2.07,0.08,0.62,3.96,0.7,40.0,0.49000000000000005,2050.0,"Ubisoft, Ubisoft Montreal",4.0
Batman: Arkham Knight,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,1.53,1.69,0.1,0.64,3.95,0.87,89.0,0.76,2679.0,Rocksteady Studios,4.0
The Legend of Zelda: Skyward Sword,Wii,2011.0,Action,Nintendo,2.03,1.16,0.37,0.38,3.95,0.93,81.0,0.8,1958.0,Nintendo,2.0
Fallout 3,PS3,2008.0,Role-Playing,Bethesda Softworks,2.15,1.13,0.07,0.59,3.94,0.9,57.0,0.8,910.0,Bethesda Game Studios,4.0
Professor Layton and the Diabolical Box,DS,2007.0,Puzzle,Nintendo,0.9,1.76,0.92,0.37,3.94,0.84,65.0,0.8800000000000001,72.0,Level 5,2.0
EA Sports Active,Wii,2009.0,Sports,Electronic Arts,2.09,1.35,0.06,0.4,3.9,0.81,27.0,0.8699999999999999,39.0,EA Canada,0.0
Tony Hawk's Underground,PS2,2003.0,Sports,Activision,2.29,1.17,0.01,0.42,3.9,0.9,38.0,0.8699999999999999,121.0,Neversoft Entertainment,3.0
Monster Hunter 4 Ultimate,3DS,2014.0,Role-Playing,Nintendo,0.68,0.48,2.62,0.11,3.89,0.86,80.0,0.8699999999999999,348.0,Capcom,3.0
The Elder Scrolls V: Skyrim,PC,2011.0,Role-Playing,Bethesda Softworks,1.16,2.12,0.0,0.6,3.88,0.94,32.0,0.8099999999999999,9073.0,Bethesda Game Studios,4.0
NBA 2K16,PS4,2015.0,Sports,Take-Two Interactive,2.49,0.66,0.03,0.69,3.88,0.87,51.0,0.67,364.0,Visual Concepts,2.0
Tekken 5,PS2,2005.0,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87,0.88,62.0,0.86,229.0,Namco,3.0
MotorStorm,PS3,2006.0,Racing,Sony Computer Entertainment,1.53,1.6,0.06,0.67,3.87,0.84,9.0,0.74,220.0,Evolution Studios,3.0
World Soccer Winning Eleven 8 International,PS2,2004.0,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85,0.91,26.0,0.9099999999999999,38.0,KCET,0.0
Sports Champions,PS3,2010.0,Sports,Sony Computer Entertainment,2.13,1.12,0.1,0.5,3.84,0.76,64.0,0.79,104.0,"SCEA, Zindagi Games",2.0
Call of Duty: Ghosts,PS4,2013.0,Shooter,Activision,1.78,1.43,0.05,0.57,3.83,0.78,49.0,0.37,1564.0,Infinity Ward,4.0
Flash Focus: Vision Training in Minutes a Day,DS,2007.0,Misc,Nintendo,0.86,1.56,1.05,0.35,3.83,0.59,22.0,0.4,4.0,"Nintendo, Namco Bandai Games",0.0
Tom Clancy's The Division,PS4,2016.0,Shooter,Ubisoft,1.35,1.7,0.15,0.6,3.8,0.8,64.0,0.7,2219.0,Massive Entertainment,4.0
Big Brain Academy: Wii Degree,Wii,2007.0,Misc,Nintendo,1.05,1.91,0.41,0.42,3.79,0.68,33.0,0.6900000000000001,39.0,Nintendo,0.0
LEGO Indiana Jones: The Original Adventures,X360,2008.0,Action,Activision,2.4,1.01,0.0,0.36,3.76,0.77,60.0,0.75,66.0,Traveller's Tales,2.0
The Sims: Unleashed,PC,2002.0,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76,0.79,21.0,0.8,29.0,Maxis,3.0
Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.37,2.0,0.14,0.22,3.73,0.64,11.0,0.75,41.0,Argonaut Games,0.0
Super Paper Mario,Wii,2007.0,Platform,Nintendo,1.95,0.86,0.59,0.31,3.71,0.85,56.0,0.79,417.0,Intelligent Systems,0.0
Spyro: Year of the Dragon,PS,2000.0,Platform,Sony Computer Entertainment,1.93,1.58,0.0,0.19,3.71,0.91,15.0,0.8800000000000001,207.0,Insomniac Games,0.0
Assassin's Creed IV: Black Flag,PS3,2013.0,Action,Ubisoft,1.33,1.68,0.13,0.57,3.71,0.88,36.0,0.8099999999999999,840.0,Ubisoft,4.0
FIFA Soccer 2005,PS2,2004.0,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7,0.81,27.0,0.76,56.0,EA Canada,0.0
Tony Hawk's Pro Skater 4,PS2,2002.0,Sports,Activision,2.13,1.18,0.01,0.35,3.67,0.94,27.0,0.85,128.0,Neversoft Entertainment,3.0
MySims,DS,2007.0,Simulation,Electronic Arts,1.58,1.59,0.08,0.41,3.66,0.67,15.0,0.73,13.0,TOSE,0.0
Midnight Club 3: DUB Edition,PSP,2005.0,Racing,Take-Two Interactive,1.65,1.21,0.0,0.79,3.65,0.74,34.0,0.8400000000000001,31.0,Rockstar Leeds,2.0
SOCOM: U.S. Navy SEALs,PS2,2002.0,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65,0.82,42.0,0.79,82.0,Zipper Interactive,4.0
Jak and Daxter: The Precursor Legacy,PS2,2001.0,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,0.9,35.0,0.8699999999999999,312.0,Naughty Dog,0.0
Pro Evolution Soccer 2008,PS2,2007.0,Sports,Konami Digital Entertainment,0.05,0.0,0.64,2.93,3.63,0.82,10.0,0.79,38.0,Konami,0.0
Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,0.25,3.62,0.96,38.0,0.89,1013.0,Capcom,4.0
Guitar Hero: World Tour,Wii,2008.0,Misc,Activision,2.32,0.96,0.0,0.34,3.62,0.86,18.0,0.76,71.0,Vicarious Visions,3.0
FIFA Soccer 10,PS3,2009.0,Sports,Electronic Arts,0.6,2.45,0.05,0.52,3.62,0.91,56.0,0.76,203.0,EA Sports,0.0
Star Wars: Battlefront,PS2,2004.0,Shooter,LucasArts,1.93,1.22,0.03,0.44,3.61,0.82,36.0,0.8699999999999999,142.0,Pandemic Studios,3.0
The Simpsons: Road Rage,PS2,2001.0,Racing,Electronic Arts,2.02,1.17,0.0,0.42,3.61,0.64,23.0,0.77,32.0,Fox Interactive,3.0
Luigi's Mansion,GC,2001.0,Action,Nintendo,2.38,0.67,0.46,0.1,3.6,0.78,34.0,0.85,161.0,Nintendo,0.0
Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.35,1.55,0.17,0.51,3.59,0.85,18.0,0.6900000000000001,1580.0,EA DICE,4.0
Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59,0.84,30.0,0.9,268.0,Pandemic Studios,3.0
Cooking Mama 2: Dinner With Friends,DS,2007.0,Simulation,505 Games,1.6,1.49,0.1,0.39,3.58,0.7,39.0,0.8,9.0,Office Create,0.0
Grand Theft Auto: Liberty City Stories,PS2,2006.0,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,0.78,49.0,0.78,112.0,Rockstar Leeds,4.0
The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,0.72,49.0,0.6799999999999999,88.0,Team Soho,4.0
James Bond 007: Agent Under Fire,PS2,2001.0,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,3.53,0.72,27.0,0.79,48.0,EA Redwood Shores,3.0
FIFA Soccer 11,X360,2010.0,Sports,Electronic Arts,0.71,2.39,0.02,0.4,3.52,0.88,66.0,0.75,155.0,EA Sports,0.0
Left 4 Dead,X360,2008.0,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,3.51,0.89,67.0,0.79,1309.0,Certain Affinity,4.0
Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,2.27,0.9,0.0,0.33,3.5,0.72,59.0,0.41,1005.0,"Ubisoft, Ubisoft Montreal",4.0
Resident Evil 5,X360,2009.0,Action,Capcom,2.11,0.93,0.12,0.34,3.5,0.83,91.0,0.75,523.0,Capcom,4.0
Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft,2.85,0.38,0.03,0.24,3.49,0.89,81.0,0.8300000000000001,693.0,Ubisoft Montreal,4.0
FIFA Soccer 2004,PS2,2003.0,Sports,Electronic Arts,0.59,2.36,0.04,0.51,3.49,0.84,20.0,0.64,76.0,EA Canada,0.0
Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,3.49,0.8,14.0,0.58,579.0,EA DICE,4.0
Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,0.92,78.0,0.8699999999999999,1080.0,Rocksteady Studios,3.0
Battlefield 4,X360,2013.0,Shooter,Electronic Arts,2.15,1.01,0.02,0.31,3.48,0.79,21.0,0.5599999999999999,542.0,EA DICE,4.0
Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,0.88,75.0,0.86,869.0,EA DICE,4.0
Guitar Hero: On Tour,DS,2008.0,Misc,Activision,2.1,1.01,0.01,0.35,3.46,0.71,70.0,0.8800000000000001,29.0,Vicarious Visions,2.0
Clubhouse Games,DS,2006.0,Misc,Nintendo,0.59,1.79,0.73,0.34,3.45,0.83,30.0,0.8400000000000001,28.0,Agenda,0.0
Borderlands,X360,2009.0,Shooter,Take-Two Interactive,2.4,0.71,0.03,0.29,3.44,0.84,83.0,0.82,715.0,Gearbox Software,4.0
Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,0.79,23.0,0.8300000000000001,126.0,Namco,3.0
Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive,1.13,2.07,0.0,0.22,3.42,0.7,15.0,0.8,67.0,DMA Design,3.0
Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,3.41,0.93,86.0,0.82,3943.0,"Kojima Productions, Moby Dick Studio",4.0
Spider-Man 2,PS2,2004.0,Action,Activision,1.75,1.2,0.02,0.43,3.41,0.8,50.0,0.89,106.0,Treyarch,3.0
FIFA Soccer 2003,PS2,2002.0,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4,0.88,15.0,0.67,35.0,EA Canada,0.0
LittleBigPlanet 2,PS3,2011.0,Platform,Sony Computer Entertainment,1.83,1.05,0.06,0.46,3.39,0.91,86.0,0.8400000000000001,657.0,Media Molecule,0.0
Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0.17,3.39,0.68,12.0,0.82,99.0,Eurocom Entertainment Software,0.0
Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft,0.81,1.99,0.07,0.52,3.39,0.76,86.0,0.6799999999999999,1319.0,Ubisoft Quebec,4.0
LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0.0,0.32,3.38,0.76,49.0,0.79,75.0,Traveller's Tales,2.0
Destiny,XOne,2014.0,Shooter,Activision,2.14,0.92,0.0,0.31,3.37,0.75,11.0,0.55,1735.0,"Bungie Software, Bungie",3.0
Far Cry 3,PS3,2012.0,Shooter,Ubisoft,0.88,1.7,0.1,0.67,3.35,0.9,32.0,0.85,1041.0,Ubisoft Montreal,4.0
James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,3.33,0.77,20.0,0.85,66.0,Eurocom Entertainment Software,3.0
Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts,1.47,1.39,0.03,0.43,3.32,0.6,34.0,0.72,82.0,Double Helix Games,3.0
The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,Nintendo,1.4,0.91,0.74,0.26,3.31,0.87,75.0,0.78,228.0,Nintendo,2.0
Max Payne,PS2,2001.0,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31,0.8,21.0,0.85,86.0,Rockstar Toronto,4.0
Assassin's Creed IV: Black Flag,X360,2013.0,Action,Ubisoft,1.9,1.11,0.01,0.29,3.3,0.86,35.0,0.79,701.0,Ubisoft,4.0
The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.28,0.85,31.0,0.8699999999999999,105.0,EA Games,3.0
Gears of War: Ultimate Edition,XOne,2015.0,Shooter,Microsoft Game Studios,2.61,0.33,0.0,0.34,3.28,0.82,74.0,0.75,563.0,"Splash Damage, The Coalition",4.0
True Crime: Streets of LA,PS2,2003.0,Action,Activision,1.89,1.05,0.02,0.31,3.27,0.77,39.0,0.8,94.0,"Luxoflux, Inc.",4.0
Professor Layton and the Unwound Future,DS,2008.0,Puzzle,Nintendo,0.6,1.57,0.82,0.27,3.26,0.86,62.0,0.9199999999999999,111.0,Level 5,2.0
FIFA 16,XOne,2015.0,Sports,Electronic Arts,0.89,2.12,0.0,0.24,3.25,0.84,45.0,0.44000000000000006,459.0,EA Sports,0.0
Wii Music,Wii,2008.0,Misc,Nintendo,1.35,1.11,0.46,0.32,3.25,0.63,43.0,0.45999999999999996,116.0,Nintendo,0.0
Madden NFL 16,PS4,2015.0,Sports,Electronic Arts,2.34,0.3,0.0,0.6,3.24,0.83,37.0,0.5900000000000001,180.0,EA Sports,0.0
Gran Turismo 6,PS3,2013.0,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,0.81,81.0,0.77,758.0,Polyphony Digital,0.0
Halo: The Master Chief Collection,XOne,2014.0,Shooter,Microsoft Game Studios,1.91,1.0,0.03,0.29,3.23,0.85,69.0,0.72,1267.0,343 Industries,4.0
Super Mario Maker,WiiU,2015.0,Platform,Nintendo,1.18,0.89,0.94,0.2,3.21,0.88,85.0,0.8699999999999999,691.0,Nintendo,0.0
God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.48,1.0,0.04,0.66,3.18,0.91,79.0,0.86,565.0,Ready at Dawn,4.0
Enter the Matrix,PS2,2003.0,Action,Atari,1.78,1.12,0.09,0.19,3.18,0.62,30.0,0.8099999999999999,137.0,Shiny Entertainment,3.0
Crisis Core: Final Fantasy VII,PSP,2007.0,Role-Playing,Square Enix,1.35,0.59,0.8,0.43,3.18,0.83,67.0,0.8,463.0,Square Enix,3.0
Dance Central,X360,2010.0,Misc,MTV Games,2.15,0.76,0.01,0.26,3.17,0.82,63.0,0.76,85.0,Harmonix Music Systems,3.0
L.A. Noire,PS3,2011.0,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,0.89,78.0,0.77,1010.0,Team Bondi,4.0
Ace Combat 04: Shattered Skies,PS2,2001.0,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17,0.89,22.0,0.9099999999999999,95.0,Namco,0.0
Animal Crossing,GC,2001.0,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15,0.87,42.0,0.89,137.0,Nintendo,0.0
FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts,0.68,0.0,0.0,2.46,3.14,0.83,12.0,0.65,36.0,EA Canada,0.0
Spider-Man,PS,2000.0,Action,Activision,1.7,1.25,0.02,0.16,3.13,0.87,19.0,0.9,107.0,Neversoft Entertainment,0.0
Mario Party 9,Wii,2012.0,Misc,Nintendo,1.06,1.09,0.76,0.22,3.13,0.73,45.0,0.6799999999999999,155.0,Nd Cube,0.0
Sonic Rush,DS,2005.0,Platform,Sega,1.21,1.56,0.06,0.29,3.12,0.82,43.0,0.85,101.0,"Dimps Corporation, Sonic Team",0.0
Rhythm Heaven,DS,2008.0,Misc,Nintendo,0.55,0.5,1.93,0.13,3.11,0.83,48.0,0.9,63.0,Nintendo,0.0
Fallout: New Vegas,PS3,2010.0,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,0.82,57.0,0.78,492.0,Obsidian Entertainment,4.0
Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo,0.9,1.0,1.03,0.17,3.11,0.81,12.0,0.78,10.0,Indies Zero,0.0
The Elder Scrolls IV: Oblivion,PS3,2007.0,Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,3.1,0.93,45.0,0.8,604.0,4J Studios,4.0
The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo,1.4,1.01,0.46,0.23,3.1,0.91,81.0,0.89,1057.0,Nintendo,0.0
Resident Evil 6,PS3,2012.0,Shooter,Capcom,0.88,0.94,0.88,0.4,3.1,0.74,34.0,0.54,1304.0,Capcom,4.0
Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,3.1,0.96,98.0,0.89,3143.0,BioWare,4.0
Dragon Ball Z: Budokai,PS2,2002.0,Fighting,Atari,2.17,0.28,0.55,0.08,3.09,0.67,28.0,0.79,71.0,Dimps Corporation,3.0
Madden NFL 2002,PS2,2001.0,Sports,Electronic Arts,2.5,0.16,0.01,0.42,3.08,0.94,23.0,0.79,46.0,EA Sports,0.0
The Sims: Vacation,PC,2002.0,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,3.07,0.75,18.0,0.78,22.0,Maxis,3.0
LEGO Batman: The Videogame,Wii,2008.0,Action,Warner Bros. Interactive Entertainment,1.8,0.97,0.0,0.29,3.06,0.74,17.0,0.79,22.0,Traveller's Tales,2.0
Animal Crossing: Happy Home Designer,3DS,2015.0,Simulation,Nintendo,0.51,1.02,1.4,0.12,3.05,0.66,60.0,0.6900000000000001,106.0,Nintendo,0.0
The Sims 4,PC,2014.0,Simulation,Electronic Arts,1.0,1.82,0.0,0.23,3.05,0.7,74.0,0.39,2057.0,Maxis,3.0
Borderlands 2,X360,2012.0,Shooter,Take-Two Interactive,1.89,0.88,0.04,0.25,3.05,0.89,59.0,0.82,892.0,Gearbox Software,4.0
LEGO Batman: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0.0,0.29,3.05,0.72,16.0,0.8,16.0,TT Fusion,2.0
Kung Fu Panda,X360,2008.0,Action,Activision,1.91,0.84,0.0,0.29,3.04,0.75,42.0,0.74,32.0,"Luxoflux, Inc.",2.0
Mass Effect 3,X360,2012.0,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,3.04,0.93,74.0,0.58,3725.0,BioWare,4.0
Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment,1.29,1.21,0.06,0.47,3.03,0.87,107.0,0.77,2759.0,Quantic Dream,4.0
Saints Row 2,X360,2008.0,Action,THQ,1.94,0.79,0.02,0.28,3.03,0.81,75.0,0.8099999999999999,307.0,Volition Inc.,4.0
Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft,1.85,1.04,0.0,0.13,3.02,0.93,46.0,0.85,121.0,Ubisoft Montreal,3.0
FIFA 14,PS4,2013.0,Sports,Electronic Arts,0.61,1.85,0.11,0.44,3.01,0.87,26.0,0.63,616.0,EA Canada,0.0
Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment,1.4,1.06,0.08,0.47,3.01,0.91,94.0,0.8099999999999999,1505.0,Guerrilla,4.0
Far Cry 3,X360,2012.0,Shooter,Ubisoft,1.38,1.32,0.02,0.28,3.0,0.91,39.0,0.86,1247.0,Ubisoft Montreal,4.0
Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3.0,0.73,78.0,0.7,131.0,Junction Point,0.0
NBA 2K13,X360,2012.0,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,3.0,0.88,41.0,0.72,131.0,Visual Concepts,0.0
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari,1.15,0.0,0.76,1.09,3.0,0.73,24.0,0.9199999999999999,173.0,"Spike, Namco Bandai Games",3.0
The Sims: Livin Large,PC,2000.0,Misc,Electronic Arts,1.67,1.18,0.0,0.13,2.99,0.82,23.0,0.6599999999999999,20.0,Maxis,3.0
World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,0.93,24.0,0.9099999999999999,65.0,KCET,0.0
Devil May Cry,PS2,2001.0,Action,Capcom,1.36,0.86,0.64,0.13,2.99,0.94,37.0,0.85,466.0,Capcom,4.0
Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts,1.58,1.01,0.0,0.38,2.96,0.85,73.0,0.5900000000000001,2748.0,"LucasArts, BioWare",3.0
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0.47,2.96,0.84,85.0,0.8099999999999999,1886.0,Monolith Productions,4.0
Sonic Heroes,PS2,2003.0,Platform,Sega,1.04,1.37,0.06,0.49,2.96,0.64,29.0,0.78,94.0,Sonic Team,0.0
Hitman 2: Silent Assassin,PS2,2002.0,Action,Eidos Interactive,1.36,1.15,0.04,0.41,2.96,0.85,19.0,0.78,78.0,Io Interactive,4.0
